Country,Year,Month,PeopleVaccinated,PeopleFullyVaccinated,MonthlyVaccinations,PeopleVacPerHundred,PeopleFullyVacPerHundred
Egypt,2021,3,164534.0,0.0,118372.0,0.16,0.0
Egypt,2021,4,660000.0,0.0,738914.0,0.63,0.0
Egypt,2021,5,2254371.0,331903.0,1522030.0,2.16,0.32
Egypt,2021,6,3502181.0,780460.0,1796383.0,3.36,0.75
Egypt,2021,7,3697974.0,1639532.0,1163262.0,3.55,1.57
Egypt,2021,8,5616607.0,3124398.0,3352992.0,5.39,3.0
Egypt,2021,9,11113946.0,5845818.0,7414909.0,10.66,5.61
Egypt,2021,10,17937206.0,10567410.0,11142756.0,17.2,10.14
Egypt,2021,11,25927931.0,15515855.0,12325720.0,24.87,14.88
Egypt,2021,12,33098284.0,20627388.0,14864615.0,31.75,19.78
Egypt,2022,1,38312663.0,27165187.0,10071919.0,36.75,26.06
Egypt,2022,2,40772051.0,29953832.0,5927180.0,39.11,28.73
Egypt,2022,3,44531740.0,31722116.0,5389208.0,42.71,30.43
El Salvador,2021,2,16000.0,0.0,17248.0,0.25,0.0
El Salvador,2021,3,99855.0,0.0,62359.0,1.53,0.0
El Salvador,2021,4,839870.0,75855.0,724426.0,12.88,1.16
El Salvador,2021,5,1140890.0,784880.0,1045927.0,17.5,12.04
El Salvador,2021,6,1585582.0,1089023.0,883280.0,24.32,16.71
El Salvador,2021,7,2821728.0,1487461.0,1435262.0,43.29,22.82
El Salvador,2021,8,3539933.0,2758428.0,1952409.0,54.31,42.32
El Salvador,2021,9,4107518.0,3416168.0,1306505.0,63.01,52.41
El Salvador,2021,10,4314392.0,3789448.0,1080511.0,66.19,58.13
El Salvador,2021,11,4428668.0,4059302.0,639426.0,67.94,62.27
El Salvador,2021,12,4483699.0,4156783.0,459942.0,68.78,63.77
El Salvador,2022,1,4533437.0,4206985.0,363133.0,69.55,64.54
El Salvador,2022,2,4569063.0,4258480.0,224898.0,70.09,65.33
El Salvador,2022,3,4582343.0,4281899.0,162279.0,70.3,65.69
England,2021,1,8082355.0,460907.0,5600174.0,14.29,0.82
England,2021,2,17212804.0,599935.0,9377418.0,30.44,1.06
England,2021,3,26454219.0,3519105.0,11861175.0,46.78,6.22
England,2021,4,28771540.0,12506188.0,11288945.0,50.88,22.12
England,2021,5,33009444.0,21874135.0,13772946.0,58.37,38.68
England,2021,6,37618263.0,27776520.0,10944914.0,66.52,49.12
England,2021,7,39290667.0,32017961.0,6125773.0,69.48,56.62
England,2021,8,40339022.0,35873058.0,5096515.0,71.33,63.44
England,2021,9,40979175.0,37629371.0,2708199.0,72.47,66.54
England,2021,10,41893685.0,38315755.0,7627799.0,74.08,67.76
England,2021,11,42806590.0,38909382.0,10050325.0,75.7,68.81
England,2021,12,43513898.0,39817420.0,14801300.0,76.95,70.41
England,2022,1,44018188.0,40630005.0,4586221.0,77.84,71.85
England,2022,2,44257667.0,41146925.0,1514690.0,78.26,72.76
England,2022,3,44377784.0,41501690.0,942034.0,78.48,73.39
Equatorial Guinea,2021,3,9748.0,2407.0,6540.0,0.67,0.17
Equatorial Guinea,2021,4,64646.0,10872.0,61159.0,4.46,0.75
Equatorial Guinea,2021,5,148085.0,76418.0,144362.0,10.21,5.27
Equatorial Guinea,2021,6,150609.0,114501.0,45652.0,10.39,7.9
Equatorial Guinea,2021,7,179210.0,127055.0,42177.0,12.36,8.76
Equatorial Guinea,2021,8,197657.0,148062.0,41141.0,13.63,10.21
Equatorial Guinea,2021,9,225011.0,167635.0,46216.0,15.52,11.56
Equatorial Guinea,2021,10,241589.0,190051.0,37037.0,16.66,13.11
Equatorial Guinea,2021,11,247515.0,198169.0,15770.0,17.07,13.67
Equatorial Guinea,2021,12,249276.0,203390.0,7644.0,17.19,14.03
Equatorial Guinea,2022,1,251474.0,204181.0,4713.0,17.34,14.08
Equatorial Guinea,2022,2,257526.0,206023.0,5812.0,17.76,14.21
Equatorial Guinea,2022,3,262703.0,210706.0,9060.0,18.12,14.53
Estonia,2020,12,2475.0,50.0,1797.0,0.19,0.0
Estonia,2021,1,28079.0,11323.0,32916.0,2.12,0.85
Estonia,2021,2,78595.0,35825.0,69830.0,5.93,2.7
Estonia,2021,3,202949.0,69361.0,152415.0,15.31,5.23
Estonia,2021,4,336634.0,132166.0,171859.0,25.4,9.97
Estonia,2021,5,472313.0,263133.0,257481.0,35.64,19.86
Estonia,2021,6,559137.0,442624.0,248059.0,42.19,33.4
Estonia,2021,7,638275.0,565122.0,185828.0,48.16,42.64
Estonia,2021,8,726870.0,639449.0,140956.0,54.85,48.25
Estonia,2021,9,758172.0,715115.0,102533.0,57.21,53.96
Estonia,2021,10,795531.0,759684.0,98601.0,60.03,57.33
Estonia,2021,11,827753.0,788658.0,185298.0,62.46,59.51
Estonia,2021,12,842203.0,818608.0,150201.0,63.55,61.77
Estonia,2022,1,854404.0,833032.0,116882.0,64.47,62.86
Estonia,2022,2,857345.0,839547.0,38348.0,64.7,63.35
Estonia,2022,3,859186.0,842855.0,18328.0,64.84,63.6
Eswatini,2021,3,0.0,0.0,3377.0,0.0,0.0
Eswatini,2021,4,34897.0,0.0,41593.0,2.98,0.0
Eswatini,2021,5,35227.0,0.0,3698.0,3.0,0.0
Eswatini,2021,6,37231.0,10392.0,8781.0,3.18,0.89
Eswatini,2021,7,38326.0,27341.0,18763.0,3.27,2.33
Eswatini,2021,8,96175.0,109596.0,133352.0,8.2,9.35
Eswatini,2021,9,217532.0,210432.0,45802.0,18.55,17.95
Eswatini,2021,10,243248.0,235360.0,29591.0,20.75,20.08
Eswatini,2021,11,271668.0,260763.0,38674.0,23.17,22.24
Eswatini,2021,12,334088.0,301243.0,86231.0,28.5,25.7
Eswatini,2022,1,366076.0,315764.0,68493.0,31.23,26.93
Eswatini,2022,2,380363.0,0.0,25791.0,32.44,0.0
Eswatini,2022,3,387509.0,318360.0,13936.0,33.05,27.16
Ethiopia,2021,4,1114500.0,0.0,702046.0,0.95,0.0
Ethiopia,2021,5,1813739.0,0.0,744002.0,1.54,0.0
Ethiopia,2021,6,2019163.0,0.0,218302.0,1.71,0.0
Ethiopia,2021,7,2217097.0,0.0,198310.0,1.88,0.0
Ethiopia,2021,8,2326531.0,0.0,230365.0,1.97,0.0
Ethiopia,2021,9,2853785.0,0.0,1154701.0,2.42,0.0
Ethiopia,2021,10,3515870.0,0.0,989823.0,2.98,0.0
Ethiopia,2021,11,7864977.0,0.0,3708839.0,6.67,0.0
Ethiopia,2021,12,9344163.0,0.0,2603195.0,7.93,0.0
Ethiopia,2022,1,9372085.0,0.0,90151.0,7.95,0.0
Ethiopia,2022,2,19881897.0,0.0,11849297.0,16.87,0.0
Ethiopia,2022,3,24486746.0,20958931.0,6482478.0,20.77,17.78
Faeroe Islands,2021,1,3993.0,1.0,166.0,8.14,0.0
Faeroe Islands,2021,2,4190.0,2523.0,2700.0,8.54,5.14
Faeroe Islands,2021,3,6641.0,4129.0,3616.0,13.54,8.42
Faeroe Islands,2021,4,14458.0,5780.0,8872.0,29.47,11.78
Faeroe Islands,2021,5,20712.0,11881.0,12760.0,42.22,24.22
Faeroe Islands,2021,6,28443.0,18861.0,14680.0,57.98,38.45
Faeroe Islands,2021,7,34657.0,29003.0,16872.0,70.65,59.13
Faeroe Islands,2021,8,36711.0,34458.0,7423.0,74.84,70.25
Faeroe Islands,2021,9,38109.0,36182.0,3326.0,77.69,73.76
Faeroe Islands,2021,10,39719.0,37836.0,2974.0,80.97,77.13
Faeroe Islands,2021,11,40205.0,38142.0,8319.0,81.96,77.76
Faeroe Islands,2021,12,41437.0,40528.0,9616.0,84.47,82.62
Faeroe Islands,2022,1,41686.0,40848.0,7885.0,84.98,83.27
Faeroe Islands,2022,2,41715.0,40895.0,855.0,85.04,83.37
Falkland Islands,2021,2,1732.0,0.0,2341.0,49.09,0.0
Falkland Islands,2021,3,2187.0,0.0,786.0,61.99,0.0
Falkland Islands,2021,4,2632.0,1775.0,1806.0,74.6,50.31
Fiji,2021,3,0.0,0.0,3262.0,0.0,0.0
Fiji,2021,4,56000.0,0.0,65783.0,6.2,0.0
Fiji,2021,5,107014.0,2913.0,52874.0,11.85,0.32
Fiji,2021,6,278954.0,43345.0,189315.0,30.9,4.8
Fiji,2021,7,441171.0,97268.0,245349.0,48.86,10.77
Fiji,2021,8,558944.0,266608.0,251905.0,61.91,29.53
Fiji,2021,9,591293.0,425902.0,203229.0,65.49,47.17
Fiji,2021,10,624413.0,541638.0,164981.0,69.16,59.99
Fiji,2021,11,651320.0,585788.0,52168.0,72.14,64.88
Fiji,2021,12,661452.0,605593.0,41960.0,73.26,67.07
Fiji,2022,1,664978.0,614188.0,8281.0,73.65,68.02
Fiji,2022,2,667739.0,619988.0,8339.0,73.96,68.67
Fiji,2022,3,680784.0,627451.0,20687.0,75.4,69.49
Finland,2021,1,157155.0,19681.0,165841.0,2.83,0.35
Finland,2021,2,391462.0,85017.0,279706.0,7.06,1.53
Finland,2021,3,861351.0,91426.0,523288.0,15.52,1.65
Finland,2021,4,1556841.0,160460.0,822816.0,28.06,2.89
Finland,2021,5,2469560.0,494771.0,1108182.0,44.51,8.92
Finland,2021,6,3229102.0,988024.0,1338301.0,58.2,17.81
Finland,2021,7,3639933.0,1760007.0,1292511.0,65.6,31.72
Finland,2021,8,4021577.0,2781069.0,1247672.0,72.48,50.12
Finland,2021,9,4128549.0,3405089.0,807243.0,74.41,61.37
Finland,2021,10,4232878.0,3886870.0,589998.0,76.29,70.05
Finland,2021,11,4275263.0,4033830.0,425879.0,77.05,72.7
Finland,2021,12,0.0,4085397.0,907902.0,0.0,73.63
Finland,2022,1,4388583.0,4134366.0,1336554.0,79.1,74.52
Finland,2022,2,4458538.0,4222243.0,605283.0,80.36,76.1
Finland,2022,3,4505614.0,4308827.0,230839.0,81.21,77.66
France,2020,12,2403.0,0.0,2092.0,0.0,0.0
France,2021,1,1677350.0,48844.0,1526347.0,2.49,0.07
France,2021,2,3149914.0,1599975.0,2912930.0,4.67,2.37
France,2021,3,8865364.0,2871041.0,6463023.0,13.15,4.26
France,2021,4,16054894.0,6508038.0,10130340.0,23.81,9.65
France,2021,5,26397427.0,11263097.0,14968233.0,39.15,16.71
France,2021,6,34569285.0,21087952.0,17385155.0,51.27,31.28
France,2021,7,43052902.0,32348715.0,19224251.0,63.86,47.98
France,2021,8,49075244.0,40389732.0,14842494.0,72.79,59.91
France,2021,9,50876674.0,44518524.0,7660352.0,75.46,66.03
France,2021,10,51759281.0,46011542.0,4379568.0,76.77,68.24
France,2021,11,52395602.0,47191785.0,5776303.0,77.71,69.99
France,2021,12,53082539.0,49549069.0,17379238.0,78.73,73.49
France,2022,1,53779458.0,51487993.0,13439672.0,79.77,76.37
France,2022,2,53952286.0,52303137.0,4540434.0,80.02,77.58
France,2022,3,53993210.0,52438706.0,955870.0,80.08,77.78
French Polynesia,2021,2,5930.0,2115.0,7012.0,2.1,0.75
French Polynesia,2021,3,22648.0,7432.0,19706.0,8.02,2.63
French Polynesia,2021,4,39107.0,23078.0,33738.0,13.84,8.17
French Polynesia,2021,5,55606.0,39950.0,36818.0,19.68,14.14
French Polynesia,2021,6,71242.0,61298.0,31887.0,25.22,21.7
French Polynesia,2021,7,83210.0,70827.0,24721.0,29.45,25.07
French Polynesia,2021,8,133302.0,101812.0,70004.0,47.18,36.04
French Polynesia,2021,9,152157.0,138619.0,63809.0,53.85,49.06
French Polynesia,2021,10,156445.0,147185.0,14740.0,55.37,52.09
French Polynesia,2021,11,162831.0,155959.0,13195.0,57.63,55.2
French Polynesia,2021,12,169995.0,159100.0,13902.0,60.17,56.31
French Polynesia,2022,1,176934.0,166049.0,14042.0,62.62,58.77
French Polynesia,2022,2,183875.0,180023.0,12521.0,65.08,63.72
French Polynesia,2022,3,186250.0,180807.0,9356.0,65.92,63.99
Gabon,2021,3,301.0,0.0,297.0,0.01,0.0
Gabon,2021,4,8035.0,2643.0,9713.0,0.35,0.12
Gabon,2021,5,14352.0,8172.0,12037.0,0.63,0.36
Gabon,2021,6,38496.0,18272.0,31634.0,1.69,0.8
Gabon,2021,7,52830.0,34351.0,38816.0,2.32,1.51
Gabon,2021,8,77761.0,53037.0,43615.0,3.41,2.33
Gabon,2021,9,102256.0,78064.0,43200.0,4.49,3.43
Gabon,2021,10,125912.0,97396.0,43789.0,5.53,4.27
Gabon,2021,11,166353.0,111626.0,70185.0,7.3,4.9
Gabon,2021,12,219775.0,173123.0,146616.0,9.64,7.6
Gabon,2022,1,277616.0,221631.0,82628.0,12.18,9.73
Gabon,2022,2,0.0,245649.0,24683.0,0.0,10.78
Gabon,2022,3,297308.0,250565.0,1581.0,13.05,11.0
Gambia,2021,3,5345.0,0.0,6640.0,0.21,0.0
Gambia,2021,4,20922.0,0.0,16136.0,0.84,0.0
Gambia,2021,5,29148.0,0.0,6709.0,1.17,0.0
Gambia,2021,6,31150.0,11825.0,13522.0,1.25,0.48
Gambia,2021,7,31254.0,12303.0,48394.0,1.26,0.49
Gambia,2021,8,177168.0,161451.0,103283.0,7.12,6.49
Gambia,2021,9,184817.0,171987.0,14454.0,7.43,6.92
Gambia,2021,10,234467.0,220502.0,53137.0,9.43,8.87
Gambia,2021,11,236834.0,222890.0,8305.0,9.52,8.96
Gambia,2021,12,263056.0,249515.0,25811.0,10.58,10.03
Gambia,2022,1,317855.0,304688.0,57619.0,12.78,12.25
Gambia,2022,2,330027.0,316887.0,9352.0,13.27,12.74
Gambia,2022,3,331266.0,318161.0,833.0,13.32,12.79
Georgia,2021,3,7822.0,0.0,6056.0,0.2,0.0
Georgia,2021,4,39274.0,6064.0,35326.0,0.99,0.15
Georgia,2021,5,112813.0,26101.0,88816.0,2.83,0.66
Georgia,2021,6,161580.0,100072.0,124061.0,4.06,2.51
Georgia,2021,7,323837.0,157754.0,193019.0,8.14,3.96
Georgia,2021,8,802083.0,408663.0,695142.0,20.15,10.27
Georgia,2021,9,978640.0,796129.0,617972.0,24.59,20.0
Georgia,2021,10,1013828.0,907106.0,203266.0,25.47,22.79
Georgia,2021,11,1160258.0,995303.0,188063.0,29.15,25.01
Georgia,2021,12,1363896.0,1148962.0,339160.0,34.27,28.87
Georgia,2022,1,1500847.0,1221340.0,207197.0,37.71,30.69
Georgia,2022,2,1573695.0,1246851.0,116063.0,39.54,31.33
Georgia,2022,3,1600698.0,1256517.0,39605.0,40.22,31.57
Germany,2020,12,206545.0,856.0,142596.0,0.25,0.0
Germany,2021,1,1942436.0,603785.0,2223663.0,2.32,0.72
Germany,2021,2,4149734.0,2193984.0,3582328.0,4.95,2.61
Germany,2021,3,9972520.0,4254860.0,7438283.0,11.89,5.07
Germany,2021,4,23248168.0,6567355.0,13988365.0,27.71,7.83
Germany,2021,5,36184004.0,15218175.0,21843094.0,43.13,18.14
Germany,2021,6,46489278.0,31189087.0,24290218.0,55.41,37.17
Germany,2021,7,51753120.0,43694490.0,18209727.0,61.68,52.08
Germany,2021,8,54569865.0,50580605.0,10085226.0,65.04,60.29
Germany,2021,9,56776900.0,53814210.0,5841917.0,67.67,64.14
Germany,2021,10,57868510.0,55566995.0,4258440.0,68.97,66.23
Germany,2021,11,59673098.0,57167886.0,10278872.0,71.12,68.14
Germany,2021,12,61844345.0,59278259.0,26776424.0,73.71,70.65
Germany,2022,1,63102336.0,61615306.0,15736014.0,75.21,73.44
Germany,2022,2,63484901.0,62740159.0,5188853.0,75.67,74.78
Germany,2022,3,63664250.0,63142649.0,2019973.0,75.88,75.26
Ghana,2021,3,500000.0,0.0,615002.0,1.58,0.0
Ghana,2021,4,846588.0,0.0,318042.0,2.67,0.0
Ghana,2021,5,852047.0,376169.0,218851.0,2.69,1.19
Ghana,2021,6,852047.0,380829.0,181105.0,2.69,1.2
Ghana,2021,7,865422.0,405971.0,75388.0,2.73,1.28
Ghana,2021,8,0.0,0.0,173290.0,0.0,0.0
Ghana,2021,9,865422.0,758160.0,361616.0,2.73,2.39
Ghana,2021,10,2149123.0,830643.0,1107270.0,6.77,2.62
Ghana,2021,11,2651463.0,842225.0,633116.0,8.36,2.65
Ghana,2021,12,5774413.0,2334010.0,4455599.0,18.2,7.36
Ghana,2022,1,6877682.0,3138206.0,2892635.0,21.67,9.89
Ghana,2022,2,8793591.0,4867214.0,1573506.0,27.71,15.34
Ghana,2022,3,0.0,0.0,0.0,0.0,0.0
Gibraltar,2021,1,12886.0,400.0,14655.0,38.25,1.19
Gibraltar,2021,2,23518.0,13290.0,22467.0,69.8,39.45
Gibraltar,2021,3,31739.0,28526.0,24148.0,94.21,84.67
Gibraltar,2021,4,37504.0,33611.0,10822.0,111.32,99.76
Gibraltar,2021,5,39080.0,38439.0,7596.0,116.0,114.09
Gibraltar,2021,6,39235.0,38854.0,964.0,116.46,115.32
Gibraltar,2021,7,39340.0,39119.0,359.0,116.77,116.11
Gibraltar,2021,8,39629.0,39225.0,399.0,117.62,116.43
Gibraltar,2021,9,39951.0,39613.0,690.0,118.58,117.58
Gibraltar,2021,10,40547.0,39808.0,8862.0,120.35,118.16
Gibraltar,2021,11,40914.0,39819.0,9169.0,121.44,118.19
Gibraltar,2021,12,41173.0,40065.0,10859.0,122.21,118.92
Gibraltar,2022,1,41356.0,40722.0,2551.0,122.75,120.87
Gibraltar,2022,2,41902.0,40905.0,1978.0,124.37,121.41
Gibraltar,2022,3,42034.0,41228.0,2541.0,124.76,122.37
Greece,2020,12,2339.0,0.0,1899.0,0.02,0.0
Greece,2021,1,232399.0,38888.0,233082.0,2.24,0.37
Greece,2021,2,572174.0,313647.0,589308.0,5.52,3.02
Greece,2021,3,1092633.0,607167.0,796867.0,10.54,5.85
Greece,2021,4,2153560.0,944123.0,1335242.0,20.77,9.1
Greece,2021,5,3647975.0,2058287.0,2425778.0,35.18,19.85
Greece,2021,6,4839188.0,3788906.0,2728955.0,46.66,36.53
Greece,2021,7,5705615.0,5165666.0,2247042.0,55.02,49.81
Greece,2021,8,6056183.0,5738106.0,973123.0,58.4,55.33
Greece,2021,9,6445279.0,6123386.0,764192.0,62.15,59.04
Greece,2021,10,6638876.0,6375743.0,749304.0,64.02,61.48
Greece,2021,11,7047587.0,6614211.0,1456265.0,67.96,63.78
Greece,2021,12,7469369.0,7041133.0,2912657.0,72.02,67.89
Greece,2022,1,7755916.0,7335277.0,2018308.0,74.79,70.73
Greece,2022,2,7858917.0,7536593.0,860597.0,75.78,72.67
Greece,2022,3,7896367.0,7592528.0,378299.0,76.14,73.21
Greenland,2021,1,2584.0,0.0,308.0,4.54,0.0
Greenland,2021,2,0.0,0.0,2156.0,0.0,0.0
Greenland,2021,3,3927.0,1203.0,3361.0,6.91,2.12
Greenland,2021,4,8867.0,5272.0,5293.0,15.59,9.27
Greenland,2021,5,14036.0,8340.0,7640.0,24.68,14.67
Greenland,2021,6,28030.0,11240.0,15084.0,49.29,19.77
Greenland,2021,7,36324.0,25726.0,22898.0,63.87,45.24
Greenland,2021,8,39878.0,32711.0,12837.0,70.12,57.52
Greenland,2021,9,0.0,0.0,3697.0,0.0,0.0
Greenland,2021,10,40121.0,37043.0,1489.0,70.55,65.14
Greenland,2021,11,40224.0,37431.0,564.0,70.73,65.82
Greenland,2021,12,40447.0,38053.0,815.0,71.12,66.91
Greenland,2022,1,41183.0,38356.0,1014.0,72.42,67.45
Greenland,2022,2,41229.0,38474.0,203.0,72.5,67.65
Greenland,2022,3,41243.0,38502.0,14.0,72.52,67.7
Grenada,2021,2,3000.0,0.0,2442.0,2.65,0.0
Grenada,2021,3,10084.0,0.0,7681.0,8.92,0.0
Grenada,2021,4,12666.0,2731.0,4619.0,11.21,2.42
Grenada,2021,5,17344.0,8200.0,10820.0,15.35,7.26
Grenada,2021,6,19521.0,11973.0,6838.0,17.27,10.59
Grenada,2021,7,21453.0,16236.0,5029.0,18.98,14.37
Grenada,2021,8,23965.0,18519.0,5599.0,21.21,16.39
Grenada,2021,9,33132.0,22531.0,14141.0,29.32,19.94
Grenada,2021,10,38205.0,31417.0,12274.0,33.81,27.8
Grenada,2021,11,40353.0,34355.0,5070.0,35.71,30.4
Grenada,2021,12,41287.0,35457.0,4925.0,36.53,31.37
Grenada,2022,1,42467.0,36778.0,4747.0,37.58,32.54
Grenada,2022,2,42971.0,37460.0,1730.0,38.02,33.15
Grenada,2022,3,43292.0,37915.0,1238.0,38.31,33.55
Guatemala,2021,2,2224.0,0.0,2999.0,0.01,0.0
Guatemala,2021,3,106973.0,1192.0,97043.0,0.59,0.01
Guatemala,2021,4,168935.0,1898.0,70567.0,0.93,0.01
Guatemala,2021,5,436067.0,78173.0,297611.0,2.39,0.43
Guatemala,2021,6,788440.0,160438.0,459391.0,4.32,0.88
Guatemala,2021,7,1824440.0,335634.0,1025228.0,10.0,1.84
Guatemala,2021,8,3352959.0,1254186.0,2420979.0,18.37,6.87
Guatemala,2021,9,4522494.0,2455288.0,2402930.0,24.78,13.45
Guatemala,2021,10,5331029.0,3265017.0,1729756.0,29.21,17.89
Guatemala,2021,11,5993236.0,4077410.0,1410662.0,32.84,22.34
Guatemala,2021,12,6535250.0,4686883.0,1319212.0,35.81,25.68
Guatemala,2022,1,6925768.0,5288191.0,2054077.0,37.95,28.98
Guatemala,2022,2,7184896.0,5608096.0,1235333.0,39.37,30.73
Guatemala,2022,3,7624143.0,5929957.0,1077931.0,41.78,32.49
Guernsey,2021,1,6151.0,522.0,4228.0,9.7,0.82
Guernsey,2021,2,13950.0,5334.0,11551.0,22.01,8.42
Guernsey,2021,3,21500.0,7883.0,13936.0,33.92,12.44
Guernsey,2021,4,32969.0,13618.0,14582.0,52.01,21.48
Guernsey,2021,5,0.0,0.0,14621.0,0.0,0.0
Guernsey,2021,6,0.0,0.0,16127.0,0.0,0.0
Guernsey,2021,7,0.0,0.0,12222.0,0.0,0.0
Guernsey,2021,8,0.0,0.0,7256.0,0.0,0.0
Guernsey,2021,9,0.0,0.0,2514.0,0.0,0.0
Guernsey,2021,10,0.0,0.0,1369.0,0.0,0.0
Guernsey,2021,11,0.0,0.0,971.0,0.0,0.0
Guernsey,2021,12,0.0,0.0,26331.0,0.0,0.0
Guernsey,2022,1,54146.0,51351.0,15375.0,85.42,81.01
Guernsey,2022,2,0.0,0.0,1942.0,0.0,0.0
Guernsey,2022,3,0.0,0.0,2767.0,0.0,0.0
Guinea,2021,3,59993.0,2652.0,0.0,0.44,0.02
Guinea,2021,4,95312.0,48222.0,81420.0,0.71,0.36
Guinea,2021,5,264950.0,87750.0,188233.0,1.96,0.65
Guinea,2021,6,401425.0,171430.0,223641.0,2.97,1.27
Guinea,2021,7,561121.0,338136.0,290285.0,4.16,2.51
Guinea,2021,8,831183.0,392768.0,301859.0,6.16,2.91
Guinea,2021,9,1227490.0,578811.0,613177.0,9.09,4.29
Guinea,2021,10,1513854.0,733327.0,460576.0,11.22,5.43
Guinea,2021,11,1658464.0,800939.0,244779.0,12.29,5.93
Guinea,2021,12,2026767.0,925486.0,391552.0,15.02,6.86
Guinea,2022,1,3382832.0,1874073.0,1866888.0,25.06,13.88
Guinea,2022,2,0.0,1875830.0,621142.0,0.0,13.9
Guinea,2022,3,3472605.0,2480075.0,579005.0,25.73,18.37
Guinea-Bissau,2021,5,5889.0,0.0,9025.0,0.29,0.0
Guinea-Bissau,2021,6,21855.0,1028.0,9154.0,1.08,0.05
Guinea-Bissau,2021,7,24000.0,1225.0,4848.0,1.19,0.06
Guinea-Bissau,2021,8,28097.0,2993.0,14056.0,1.39,0.15
Guinea-Bissau,2021,9,87231.0,7484.0,61415.0,4.33,0.37
Guinea-Bissau,2021,10,127719.0,11650.0,31523.0,6.34,0.58
Guinea-Bissau,2021,11,349317.0,19078.0,233674.0,17.33,0.95
Guinea-Bissau,2021,12,390794.0,23144.0,45571.0,19.39,1.15
Guinea-Bissau,2022,1,396327.0,24133.0,11299.0,19.66,1.2
Guinea-Bissau,2022,2,514401.0,338139.0,131583.0,25.52,16.78
Guinea-Bissau,2022,3,519455.0,341495.0,5923.0,25.77,16.94
Guyana,2021,2,1852.0,0.0,3994.0,0.23,0.0
Guyana,2021,3,32714.0,0.0,24922.0,4.14,0.0
Guyana,2021,4,124000.0,2800.0,100313.0,15.69,0.35
Guyana,2021,5,187234.0,58380.0,127760.0,23.69,7.39
Guyana,2021,6,233134.0,108752.0,81015.0,29.5,13.76
Guyana,2021,7,250712.0,138624.0,46183.0,31.72,17.54
Guyana,2021,8,313469.0,161022.0,85087.0,39.66,20.37
Guyana,2021,9,357208.0,185972.0,71266.0,45.2,23.53
Guyana,2021,10,380257.0,241211.0,80828.0,48.11,30.52
Guyana,2021,11,400561.0,278058.0,53315.0,50.68,35.18
Guyana,2021,12,410499.0,294160.0,40688.0,51.94,37.22
Guyana,2022,1,423439.0,312874.0,56341.0,53.58,39.59
Guyana,2022,2,431597.0,326867.0,35824.0,54.61,41.36
Guyana,2022,3,471864.0,360587.0,81202.0,59.7,45.62
Haiti,2021,7,6576.0,341.0,6053.0,0.06,0.0
Haiti,2021,8,29332.0,6750.0,27523.0,0.25,0.06
Haiti,2021,9,47010.0,20354.0,34989.0,0.41,0.18
Haiti,2021,10,96262.0,39676.0,57239.0,0.83,0.34
Haiti,2021,11,118222.0,66888.0,61696.0,1.02,0.58
Haiti,2021,12,123936.0,73580.0,10884.0,1.07,0.64
Haiti,2022,1,143733.0,93809.0,22480.0,1.25,0.81
Haiti,2022,2,151962.0,101391.0,14851.0,1.32,0.88
Haiti,2022,3,163710.0,112335.0,12748.0,1.42,0.97
Honduras,2021,2,2684.0,0.0,0.0,0.03,0.0
Honduras,2021,3,43073.0,0.0,46439.0,0.43,0.0
Honduras,2021,4,55000.0,2639.0,37638.0,0.55,0.03
Honduras,2021,5,209704.0,27585.0,173170.0,2.08,0.27
Honduras,2021,6,625910.0,58125.0,476863.0,6.22,0.58
Honduras,2021,7,1511974.0,194020.0,1075451.0,15.03,1.93
Honduras,2021,8,2768918.0,1308136.0,2181684.0,27.52,13.0
Honduras,2021,9,3207579.0,1988868.0,1445465.0,31.87,19.76
Honduras,2021,10,3841202.0,2968472.0,1392542.0,38.17,29.5
Honduras,2021,11,4395843.0,3622891.0,1158493.0,43.68,36.0
Honduras,2021,12,4915362.0,4296605.0,1531265.0,48.85,42.7
Honduras,2022,1,5035861.0,4381943.0,901626.0,50.04,43.55
Honduras,2022,2,5299044.0,4563441.0,1084728.0,52.66,45.35
Honduras,2022,3,5377876.0,4777999.0,444946.0,53.44,47.48
Hong Kong,2021,2,20677.0,1.0,11130.0,0.27,0.0
Hong Kong,2021,3,461033.0,44044.0,455729.0,6.1,0.58
Hong Kong,2021,4,916299.0,497472.0,865918.0,12.13,6.59
Hong Kong,2021,5,1379463.0,1021034.0,964854.0,18.26,13.52
Hong Kong,2021,6,2249115.0,1480242.0,1268211.0,29.78,19.6
Hong Kong,2021,7,3227305.0,2435913.0,1904399.0,42.73,32.25
Hong Kong,2021,8,4140009.0,3448400.0,1942212.0,54.81,45.66
Hong Kong,2021,9,4492536.0,4184245.0,1189597.0,59.48,55.4
Hong Kong,2021,10,4617670.0,4425469.0,420344.0,61.14,58.59
Hong Kong,2021,11,4756164.0,4534514.0,373551.0,62.97,60.04
Hong Kong,2021,12,4876512.0,4662025.0,484026.0,64.57,61.73
Hong Kong,2022,1,5360895.0,4810654.0,1145907.0,70.98,63.69
Hong Kong,2022,2,6165364.0,5207783.0,1850377.0,81.63,68.95
Hong Kong,2022,3,6502770.0,5739533.0,1906713.0,86.1,75.99
Hungary,2020,12,0.0,0.0,18606.0,0.0,0.0
Hungary,2021,1,237872.0,61266.0,221648.0,2.47,0.64
Hungary,2021,2,685247.0,251691.0,562382.0,7.11,2.61
Hungary,2021,3,2065948.0,787207.0,1849125.0,21.44,8.17
